date,card_id,name,set_name,set_id,rarity,card_number,release_date,market_price,low_price,mid_price,high_price,tcgplayer_url
2026-06-22,zsv10pt5-167,Meloetta ex,Black Bolt,zsv10pt5,Special Illustration Rare,167,2025/07/18,43.96,41.78,48.76,363.0,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-167
2026-06-22,sv8-240,Hydreigon ex,Surging Sparks,sv8,Special Illustration Rare,240,2024/11/08,43.58,37.08,47.72,394.0,https://prices.pokemontcg.io/tcgplayer/sv8-240
2026-06-22,sv10-194,Misty's Lapras,Destined Rivals,sv10,Illustration Rare,194,2025/05/30,42.61,37.7,47.31,219.5,https://prices.pokemontcg.io/tcgplayer/sv10-194
2026-06-22,sv4-208,Steelix,Paradox Rift,sv4,Illustration Rare,208,2023/11/03,42.5,39.43,49.25,280.96,https://prices.pokemontcg.io/tcgplayer/sv4-208
2026-06-22,sv5-167,Litten,Temporal Forces,sv5,Illustration Rare,167,2024/03/22,42.39,34.19,44.12,211.95,https://prices.pokemontcg.io/tcgplayer/sv5-167
2026-06-22,sv1-215,Riolu,Scarlet & Violet,sv1,Illustration Rare,215,2023/03/31,42.39,35.49,46.22,210.9,https://prices.pokemontcg.io/tcgplayer/sv1-215
2026-06-22,sv2-210,Baxcalibur,Paldea Evolved,sv2,Illustration Rare,210,2023/06/09,42.38,38.62,47.64,208.1,https://prices.pokemontcg.io/tcgplayer/sv2-210
2026-06-22,zsv10pt5-127,Conkeldurr,Black Bolt,zsv10pt5,Illustration Rare,127,2025/07/18,42.35,37.24,52.8,199.9,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-127
2026-06-22,sv6pt5-94,Cassiopeia,Shrouded Fable,sv6pt5,Special Illustration Rare,94,2024/08/02,42.2,40.99,50.88,999.0,https://prices.pokemontcg.io/tcgplayer/sv6pt5-94
2026-06-22,sv5-203,Iron Leaves ex,Temporal Forces,sv5,Special Illustration Rare,203,2024/03/22,42.17,38.0,43.62,100.0,https://prices.pokemontcg.io/tcgplayer/sv5-203
2026-06-22,rsv10pt5-89,Leavanny,White Flare,rsv10pt5,Illustration Rare,89,2025/07/18,41.93,39.95,48.0,223.4,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-89
2026-06-22,rsv10pt5-92,Sawsbuck,White Flare,rsv10pt5,Illustration Rare,92,2025/07/18,41.75,38.5,42.74,89.99,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-92
2026-06-22,sv8pt5-171,Crispin,Prismatic Evolutions,sv8pt5,Special Illustration Rare,171,2025/01/17,41.47,39.1,47.92,999.0,https://prices.pokemontcg.io/tcgplayer/sv8pt5-171
2026-06-22,sv4-251,Roaring Moon ex,Paradox Rift,sv4,Special Illustration Rare,251,2023/11/03,41.36,38.93,46.0,117.58,https://prices.pokemontcg.io/tcgplayer/sv4-251
2026-06-22,zsv10pt5-151,Audino,Black Bolt,zsv10pt5,Illustration Rare,151,2025/07/18,41.36,41.34,49.99,249.9,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-151
2026-06-22,sv8-203,Latios,Surging Sparks,sv8,Illustration Rare,203,2024/11/08,40.44,29.83,42.45,261.0,https://prices.pokemontcg.io/tcgplayer/sv8-203
2026-06-22,sv4-189,Mantyke,Paradox Rift,sv4,Illustration Rare,189,2023/11/03,40.28,30.83,42.5,279.41,https://prices.pokemontcg.io/tcgplayer/sv4-189
2026-06-22,sv4-252,Gholdengo ex,Paradox Rift,sv4,Special Illustration Rare,252,2023/11/03,40.19,34.89,42.1,198.34,https://prices.pokemontcg.io/tcgplayer/sv4-252
2026-06-22,sv8pt5-169,Terapagos ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,169,2025/01/17,39.61,33.0,46.15,999.0,https://prices.pokemontcg.io/tcgplayer/sv8pt5-169
2026-06-22,sv7-167,Hydrapple ex,Stellar Crown,sv7,Special Illustration Rare,167,2024/09/13,39.59,36.75,43.56,212.1,https://prices.pokemontcg.io/tcgplayer/sv7-167
2026-06-22,sv6-219,Lana's Aid,Twilight Masquerade,sv6,Special Illustration Rare,219,2024/05/24,39.56,36.76,44.01,999.0,https://prices.pokemontcg.io/tcgplayer/sv6-219
2026-06-22,sv2-258,Skeledirge ex,Paldea Evolved,sv2,Special Illustration Rare,258,2023/06/09,39.22,29.15,43.99,314.46,https://prices.pokemontcg.io/tcgplayer/sv2-258
2026-06-22,sv5-178,Metagross,Temporal Forces,sv5,Illustration Rare,178,2024/03/22,39.07,32.9,43.69,89.99,https://prices.pokemontcg.io/tcgplayer/sv5-178
2026-06-22,sv4-245,Garchomp ex,Paradox Rift,sv4,Special Illustration Rare,245,2023/11/03,38.73,36.3,43.34,100.0,https://prices.pokemontcg.io/tcgplayer/sv4-245
2026-06-22,sv8pt5-158,Iron Crown ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,158,2025/01/17,38.55,34.99,42.61,999.0,https://prices.pokemontcg.io/tcgplayer/sv8pt5-158
2026-06-22,sv8-236,Durant ex,Surging Sparks,sv8,Special Illustration Rare,236,2024/11/08,38.43,30.21,45.32,269.9,https://prices.pokemontcg.io/tcgplayer/sv8-236
2026-06-22,sv2-217,Tinkatuff,Paldea Evolved,sv2,Illustration Rare,217,2023/06/09,38.35,31.31,45.36,345.1,https://prices.pokemontcg.io/tcgplayer/sv2-217
2026-06-22,rsv10pt5-116,Joltik,White Flare,rsv10pt5,Illustration Rare,116,2025/07/18,37.98,37.0,41.78,219.52,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-116
2026-06-22,zsv10pt5-106,Tirtouga,Black Bolt,zsv10pt5,Illustration Rare,106,2025/07/18,37.84,35.95,40.0,170.2,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-106
2026-06-22,sv8pt5-154,Iron Hands ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,154,2025/01/17,37.62,34.0,41.39,999.0,https://prices.pokemontcg.io/tcgplayer/sv8pt5-154
2026-06-22,sv9-186,Hop's Zacian ex,Journey Together,sv9,Special Illustration Rare,186,2025/03/28,37.43,35.0,41.29,9999.0,https://prices.pokemontcg.io/tcgplayer/sv9-186
2026-06-22,rsv10pt5-154,Lillipup,White Flare,rsv10pt5,Illustration Rare,154,2025/07/18,37.09,34.0,43.43,213.0,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-154
2026-06-22,sv6pt5-99,Basic Metal Energy,Shrouded Fable,sv6pt5,Hyper Rare,99,2024/08/02,37.07,34.99,40.52,999.0,https://prices.pokemontcg.io/tcgplayer/sv6pt5-99
2026-06-22,sv2-256,Meowscarada ex,Paldea Evolved,sv2,Special Illustration Rare,256,2023/06/09,37.06,32.07,40.26,274.88,https://prices.pokemontcg.io/tcgplayer/sv2-256
2026-06-22,sv4-205,Yveltal,Paradox Rift,sv4,Illustration Rare,205,2023/11/03,36.62,24.99,39.95,59.99,https://prices.pokemontcg.io/tcgplayer/sv4-205
2026-06-22,sv10-238,Team Rocket's Giovanni,Destined Rivals,sv10,Special Illustration Rare,238,2025/05/30,36.15,33.49,40.41,334.9,https://prices.pokemontcg.io/tcgplayer/sv10-238
2026-06-22,rsv10pt5-156,Stoutland,White Flare,rsv10pt5,Illustration Rare,156,2025/07/18,36.13,20.99,42.99,209.9,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-156
2026-06-22,sv6pt5-70,Dusknoir,Shrouded Fable,sv6pt5,Illustration Rare,70,2024/08/02,35.91,31.62,39.46,999.0,https://prices.pokemontcg.io/tcgplayer/sv6pt5-70
2026-06-22,sv5-184,Drampa,Temporal Forces,sv5,Illustration Rare,184,2024/03/22,35.5,30.0,40.0,139.43,https://prices.pokemontcg.io/tcgplayer/sv5-184
2026-06-22,zsv10pt5-148,Pidove,Black Bolt,zsv10pt5,Illustration Rare,148,2025/07/18,35.34,27.55,32.5,158.9,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-148
2026-06-22,me1-183,Acerola's Mischief,Mega Evolution,me1,Special Illustration Rare,183,2025/09/26,35.28,34.99,40.07,999.0,https://prices.pokemontcg.io/tcgplayer/me1-183
2026-06-22,sv8-242,Alolan Exeggutor ex,Surging Sparks,sv8,Special Illustration Rare,242,2024/11/08,35.06,28.0,38.96,284.4,https://prices.pokemontcg.io/tcgplayer/sv8-242
2026-06-22,rsv10pt5-96,Tepig,White Flare,rsv10pt5,Illustration Rare,96,2025/07/18,34.95,33.9,41.94,224.9,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-96
2026-06-22,sv10-190,Ethan's Typhlosion,Destined Rivals,sv10,Illustration Rare,190,2025/05/30,34.87,29.37,37.87,9999.0,https://prices.pokemontcg.io/tcgplayer/sv10-190
2026-06-22,zsv10pt5-91,Petilil,Black Bolt,zsv10pt5,Illustration Rare,91,2025/07/18,34.82,33.0,37.95,141.0,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-91
2026-06-22,zsv10pt5-118,Solosis,Black Bolt,zsv10pt5,Illustration Rare,118,2025/07/18,34.72,34.99,45.0,215.3,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-118
2026-06-22,sv3pt5-205,Mew ex,151,sv3pt5,Hyper Rare,205,2023/09/22,34.71,27.12,37.82,149.25,https://prices.pokemontcg.io/tcgplayer/sv3pt5-205
2026-06-22,sv10-241,Cynthia's Garchomp ex,Destined Rivals,sv10,Hyper Rare,241,2025/05/30,34.38,32.99,37.99,306.4,https://prices.pokemontcg.io/tcgplayer/sv10-241
2026-06-22,sv6-218,Kieran,Twilight Masquerade,sv6,Special Illustration Rare,218,2024/05/24,34.25,30.0,37.74,999.0,https://prices.pokemontcg.io/tcgplayer/sv6-218
2026-06-22,sv6-181,Hisuian Growlithe,Twilight Masquerade,sv6,Illustration Rare,181,2024/05/24,34.23,29.65,38.26,999.0,https://prices.pokemontcg.io/tcgplayer/sv6-181
2026-06-22,sv2-194,Heracross,Paldea Evolved,sv2,Illustration Rare,194,2023/06/09,34.18,29.99,39.79,183.4,https://prices.pokemontcg.io/tcgplayer/sv2-194
2026-06-22,sv6pt5-79,Bewear,Shrouded Fable,sv6pt5,Illustration Rare,79,2024/08/02,33.88,28.5,37.0,999.0,https://prices.pokemontcg.io/tcgplayer/sv6pt5-79
2026-06-22,zsv10pt5-144,Cobalion,Black Bolt,zsv10pt5,Illustration Rare,144,2025/07/18,33.83,31.48,51.74,207.6,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-144
2026-06-22,sv4-211,Aipom,Paradox Rift,sv4,Illustration Rare,211,2023/11/03,33.81,29.88,35.99,89.49,https://prices.pokemontcg.io/tcgplayer/sv4-211
2026-06-22,sv6-210,Sinistcha ex,Twilight Masquerade,sv6,Special Illustration Rare,210,2024/05/24,33.73,25.0,39.99,999.0,https://prices.pokemontcg.io/tcgplayer/sv6-210
2026-06-22,rsv10pt5-109,Ducklett,White Flare,rsv10pt5,Illustration Rare,109,2025/07/18,33.52,35.0,45.62,162.6,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-109
2026-06-22,sv8pt5-163,Pecharunt ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,163,2025/01/17,33.32,27.99,36.27,999.0,https://prices.pokemontcg.io/tcgplayer/sv8pt5-163
2026-06-22,zsv10pt5-150,Unfezant,Black Bolt,zsv10pt5,Illustration Rare,150,2025/07/18,33.32,33.0,42.0,182.71,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-150
2026-06-22,sv10-235,Arven's Mabosstiff ex,Destined Rivals,sv10,Special Illustration Rare,235,2025/05/30,33.22,28.99,36.13,298.99,https://prices.pokemontcg.io/tcgplayer/sv10-235
2026-06-22,sv5-176,Arbok,Temporal Forces,sv5,Illustration Rare,176,2024/03/22,32.98,24.89,37.0,180.44,https://prices.pokemontcg.io/tcgplayer/sv5-176
2026-06-22,sv5-180,Lickitung,Temporal Forces,sv5,Illustration Rare,180,2024/03/22,32.94,29.99,37.15,177.9,https://prices.pokemontcg.io/tcgplayer/sv5-180
2026-06-22,zsv10pt5-115,Eelektross,Black Bolt,zsv10pt5,Illustration Rare,115,2025/07/18,32.91,31.0,36.35,181.9,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-115
2026-06-22,sv8-246,Lisia's Appeal,Surging Sparks,sv8,Special Illustration Rare,246,2024/11/08,32.68,28.69,35.65,269.9,https://prices.pokemontcg.io/tcgplayer/sv8-246
2026-06-22,rsv10pt5-95,Virizion,White Flare,rsv10pt5,Illustration Rare,95,2025/07/18,32.39,30.0,35.34,257.3,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-95
2026-06-22,sv2-216,Tinkatink,Paldea Evolved,sv2,Illustration Rare,216,2023/06/09,32.29,26.22,36.0,100.0,https://prices.pokemontcg.io/tcgplayer/sv2-216
2026-06-22,sv10-203,Team Rocket's Meowth,Destined Rivals,sv10,Illustration Rare,203,2025/05/30,32.21,27.99,34.99,236.42,https://prices.pokemontcg.io/tcgplayer/sv10-203
2026-06-22,sv2-219,Sudowoodo,Paldea Evolved,sv2,Illustration Rare,219,2023/06/09,32.02,30.0,37.42,77.0,https://prices.pokemontcg.io/tcgplayer/sv2-219
2026-06-22,zsv10pt5-87,Snivy,Black Bolt,zsv10pt5,Illustration Rare,87,2025/07/18,31.91,31.49,39.74,210.0,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-87
2026-06-22,zsv10pt5-153,Cinccino,Black Bolt,zsv10pt5,Illustration Rare,153,2025/07/18,31.83,22.76,36.65,146.49,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-153
2026-06-22,sv4pt5-237,Iono,Paldean Fates,sv4pt5,Special Illustration Rare,237,2024/01/26,31.51,28.99,33.57,157.55,https://prices.pokemontcg.io/tcgplayer/sv4pt5-237
2026-06-22,sv10-239,Ethan's Ho-Oh ex,Destined Rivals,sv10,Hyper Rare,239,2025/05/30,31.28,27.35,32.0,9999.0,https://prices.pokemontcg.io/tcgplayer/sv10-239
2026-06-22,zsv10pt5-89,Pansage,Black Bolt,zsv10pt5,Illustration Rare,89,2025/07/18,31.03,24.0,33.16,115.1,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-89
2026-06-22,sv4-213,Swablu,Paradox Rift,sv4,Illustration Rare,213,2023/11/03,31.0,29.95,33.58,192.26,https://prices.pokemontcg.io/tcgplayer/sv4-213
2026-06-22,sv3-198,Gloom,Obsidian Flames,sv3,Illustration Rare,198,2023/08/11,30.97,22.0,30.95,96.95,https://prices.pokemontcg.io/tcgplayer/sv3-198
2026-06-22,me2-129,Dawn,Phantasmal Flames,me2,Special Illustration Rare,129,2025/11/14,30.71,27.0,33.0,999.0,https://prices.pokemontcg.io/tcgplayer/me2-129
2026-06-22,zsv10pt5-131,Landorus,Black Bolt,zsv10pt5,Illustration Rare,131,2025/07/18,30.71,29.51,39.37,219.5,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-131
2026-06-22,zsv10pt5-134,Scolipede,Black Bolt,zsv10pt5,Illustration Rare,134,2025/07/18,30.69,30.0,37.41,75.0,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-134
2026-06-22,sv2-261,Chien-Pao ex,Paldea Evolved,sv2,Special Illustration Rare,261,2023/06/09,30.6,27.99,34.96,197.11,https://prices.pokemontcg.io/tcgplayer/sv2-261
2026-06-22,sv4pt5-236,Clive,Paldean Fates,sv4pt5,Special Illustration Rare,236,2024/01/26,30.55,28.0,34.32,166.6,https://prices.pokemontcg.io/tcgplayer/sv4pt5-236
2026-06-22,rsv10pt5-168,Jellicent ex,White Flare,rsv10pt5,Special Illustration Rare,168,2025/07/18,30.54,26.24,35.21,271.0,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-168
2026-06-22,zsv10pt5-141,Klinklang,Black Bolt,zsv10pt5,Illustration Rare,141,2025/07/18,30.53,30.0,34.38,50.0,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-141
2026-06-22,rsv10pt5-115,Zebstrika,White Flare,rsv10pt5,Illustration Rare,115,2025/07/18,29.88,30.0,35.75,189.69,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-115
2026-06-22,rsv10pt5-165,Whimsicott ex,White Flare,rsv10pt5,Special Illustration Rare,165,2025/07/18,29.8,29.55,36.03,219.5,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-165
2026-06-22,sv6pt5-71,Cresselia,Shrouded Fable,sv6pt5,Illustration Rare,71,2024/08/02,29.77,27.35,35.13,999.0,https://prices.pokemontcg.io/tcgplayer/sv6pt5-71
2026-06-22,sv1-206,Wiglett,Scarlet & Violet,sv1,Illustration Rare,206,2023/03/31,29.72,11.5,33.31,97.73,https://prices.pokemontcg.io/tcgplayer/sv1-206
2026-06-22,sv5-209,Bianca's Devotion,Temporal Forces,sv5,Special Illustration Rare,209,2024/03/22,29.65,26.16,32.52,146.95,https://prices.pokemontcg.io/tcgplayer/sv5-209
2026-06-22,sv1-251,Miriam,Scarlet & Violet,sv1,Special Illustration Rare,251,2023/03/31,29.55,24.49,32.94,1500.0,https://prices.pokemontcg.io/tcgplayer/sv1-251
2026-06-22,sv5-182,Minccino,Temporal Forces,sv5,Illustration Rare,182,2024/03/22,29.52,22.22,32.35,1000.0,https://prices.pokemontcg.io/tcgplayer/sv5-182
2026-06-22,sv1-244,Miraidon ex,Scarlet & Violet,sv1,Special Illustration Rare,244,2023/03/31,29.36,22.0,32.72,210.64,https://prices.pokemontcg.io/tcgplayer/sv1-244
2026-06-22,sv10-237,Team Rocket's Ariana,Destined Rivals,sv10,Special Illustration Rare,237,2025/05/30,29.33,25.91,31.56,292.5,https://prices.pokemontcg.io/tcgplayer/sv10-237
2026-06-22,rsv10pt5-135,Terrakion,White Flare,rsv10pt5,Illustration Rare,135,2025/07/18,29.08,28.0,35.68,205.0,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-135
2026-06-22,sv4-196,Joltik,Paradox Rift,sv4,Illustration Rare,196,2023/11/03,28.88,28.88,38.21,149.7,https://prices.pokemontcg.io/tcgplayer/sv4-196
2026-06-22,sv6-211,Teal Mask Ogerpon ex,Twilight Masquerade,sv6,Special Illustration Rare,211,2024/05/24,28.83,22.07,30.76,999.0,https://prices.pokemontcg.io/tcgplayer/sv6-211
2026-06-22,sv8pt5-175,Lacey,Prismatic Evolutions,sv8pt5,Special Illustration Rare,175,2025/01/17,28.81,26.0,31.99,999.0,https://prices.pokemontcg.io/tcgplayer/sv8pt5-175
2026-06-22,rsv10pt5-151,Druddigon,White Flare,rsv10pt5,Illustration Rare,151,2025/07/18,28.77,29.43,33.83,128.26,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-151
2026-06-22,sv5-207,Iron Boulder ex,Temporal Forces,sv5,Special Illustration Rare,207,2024/03/22,28.4,24.15,29.0,162.2,https://prices.pokemontcg.io/tcgplayer/sv5-207
2026-06-22,sv3pt5-177,Machoke,151,sv3pt5,Illustration Rare,177,2023/09/22,28.17,20.01,29.72,250.0,https://prices.pokemontcg.io/tcgplayer/sv3pt5-177
2026-06-22,sv8pt5-159,Sandy Shocks ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,159,2025/01/17,28.15,24.0,30.68,999.0,https://prices.pokemontcg.io/tcgplayer/sv8pt5-159
2026-06-22,zsv10pt5-146,Fraxure,Black Bolt,zsv10pt5,Illustration Rare,146,2025/07/18,27.79,26.0,30.8,201.5,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-146
2026-06-22,sv10-228,Yanmega ex,Destined Rivals,sv10,Special Illustration Rare,228,2025/05/30,27.74,22.81,30.02,9999.0,https://prices.pokemontcg.io/tcgplayer/sv10-228
2026-06-22,sv9-161,Articuno,Journey Together,sv9,Illustration Rare,161,2025/03/28,27.62,23.13,30.0,166.3,https://prices.pokemontcg.io/tcgplayer/sv9-161
2026-06-22,sv8pt5-173,Janine's Secret Art,Prismatic Evolutions,sv8pt5,Special Illustration Rare,173,2025/01/17,27.42,25.86,31.53,9999.0,https://prices.pokemontcg.io/tcgplayer/sv8pt5-173
2026-06-22,zsv10pt5-108,Alomomola,Black Bolt,zsv10pt5,Illustration Rare,108,2025/07/18,27.13,26.85,30.99,133.0,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-108
2026-06-22,sv4-246,Golisopod ex,Paradox Rift,sv4,Special Illustration Rare,246,2023/11/03,26.8,25.0,29.03,181.22,https://prices.pokemontcg.io/tcgplayer/sv4-246
2026-06-22,sv4-201,Minior,Paradox Rift,sv4,Illustration Rare,201,2023/11/03,26.74,23.99,28.36,40.28,https://prices.pokemontcg.io/tcgplayer/sv4-201
2026-06-22,rsv10pt5-101,Litwick,White Flare,rsv10pt5,Illustration Rare,101,2025/07/18,26.72,24.99,31.77,169.52,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-101
2026-06-22,sv6pt5-75,Zorua,Shrouded Fable,sv6pt5,Illustration Rare,75,2024/08/02,26.36,19.99,30.0,999.0,https://prices.pokemontcg.io/tcgplayer/sv6pt5-75
2026-06-22,sv8-197,Ceruledge,Surging Sparks,sv8,Illustration Rare,197,2024/11/08,25.65,21.01,27.5,165.0,https://prices.pokemontcg.io/tcgplayer/sv8-197
2026-06-22,sv1-214,Greavard,Scarlet & Violet,sv1,Illustration Rare,214,2023/03/31,25.58,21.45,29.32,500.0,https://prices.pokemontcg.io/tcgplayer/sv1-214
2026-06-22,me1-133,Bulbasaur,Mega Evolution,me1,Illustration Rare,133,2025/09/26,25.55,21.99,27.44,999.0,https://prices.pokemontcg.io/tcgplayer/me1-133
2026-06-22,sv6pt5-93,Pecharunt ex,Shrouded Fable,sv6pt5,Special Illustration Rare,93,2024/08/02,25.42,22.18,28.39,999.0,https://prices.pokemontcg.io/tcgplayer/sv6pt5-93
2026-06-22,rsv10pt5-123,Cofagrigus,White Flare,rsv10pt5,Illustration Rare,123,2025/07/18,25.33,25.0,31.0,197.4,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-123
2026-06-22,sv1-213,Fidough,Scarlet & Violet,sv1,Illustration Rare,213,2023/03/31,25.27,20.0,30.0,338.43,https://prices.pokemontcg.io/tcgplayer/sv1-213
2026-06-22,rsv10pt5-139,Scrafty,White Flare,rsv10pt5,Illustration Rare,139,2025/07/18,25.25,20.0,35.49,208.5,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-139
2026-06-22,zsv10pt5-152,Minccino,Black Bolt,zsv10pt5,Illustration Rare,152,2025/07/18,25.24,22.0,28.99,144.79,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-152
2026-06-22,zsv10pt5-168,Excadrill ex,Black Bolt,zsv10pt5,Special Illustration Rare,168,2025/07/18,25.01,23.0,29.99,190.0,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-168
2026-06-22,me2-106,Meowth,Phantasmal Flames,me2,Illustration Rare,106,2025/11/14,24.64,21.66,28.2,999.0,https://prices.pokemontcg.io/tcgplayer/me2-106
2026-06-22,sv3-225,Pidgeot ex,Obsidian Flames,sv3,Special Illustration Rare,225,2023/08/11,24.63,18.01,25.99,75.0,https://prices.pokemontcg.io/tcgplayer/sv3-225
2026-06-22,sv2-208,Frigibax,Paldea Evolved,sv2,Illustration Rare,208,2023/06/09,24.63,20.0,28.66,130.87,https://prices.pokemontcg.io/tcgplayer/sv2-208
2026-06-22,sv8-245,Jasmine's Gaze,Surging Sparks,sv8,Special Illustration Rare,245,2024/11/08,24.61,19.5,25.9,200.9,https://prices.pokemontcg.io/tcgplayer/sv8-245
2026-06-22,rsv10pt5-124,Gothita,White Flare,rsv10pt5,Illustration Rare,124,2025/07/18,24.41,23.16,27.96,183.0,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-124
2026-06-22,sv8pt5-145,Teal Mask Ogerpon ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,145,2025/01/17,24.39,21.69,26.83,9999.0,https://prices.pokemontcg.io/tcgplayer/sv8pt5-145
2026-06-22,sv5-171,Reuniclus,Temporal Forces,sv5,Illustration Rare,171,2024/03/22,24.37,8.5,27.52,49.87,https://prices.pokemontcg.io/tcgplayer/sv5-171
2026-06-22,me1-134,Ivysaur,Mega Evolution,me1,Illustration Rare,134,2025/09/26,24.32,20.99,25.0,999.0,https://prices.pokemontcg.io/tcgplayer/me1-134
2026-06-22,me1-186,Wally's Compassion,Mega Evolution,me1,Special Illustration Rare,186,2025/09/26,24.29,21.37,27.51,999.0,https://prices.pokemontcg.io/tcgplayer/me1-186
2026-06-22,me2-127,Mega Sharpedo ex,Phantasmal Flames,me2,Special Illustration Rare,127,2025/11/14,23.74,20.0,26.92,999.0,https://prices.pokemontcg.io/tcgplayer/me2-127
2026-06-22,sv1-247,Koraidon ex,Scarlet & Violet,sv1,Special Illustration Rare,247,2023/03/31,23.69,19.65,26.71,164.7,https://prices.pokemontcg.io/tcgplayer/sv1-247
2026-06-22,sv4-249,Iron Valiant ex,Paradox Rift,sv4,Special Illustration Rare,249,2023/11/03,23.66,20.0,26.97,184.47,https://prices.pokemontcg.io/tcgplayer/sv4-249
2026-06-22,sv7-168,Galvantula ex,Stellar Crown,sv7,Special Illustration Rare,168,2024/09/13,23.45,16.0,24.99,143.3,https://prices.pokemontcg.io/tcgplayer/sv7-168
2026-06-22,sv6pt5-95,Pecharunt ex,Shrouded Fable,sv6pt5,Hyper Rare,95,2024/08/02,23.39,18.5,24.09,999.0,https://prices.pokemontcg.io/tcgplayer/sv6pt5-95
2026-06-22,sv2-197,Floragato,Paldea Evolved,sv2,Illustration Rare,197,2023/06/09,23.38,17.65,24.99,144.72,https://prices.pokemontcg.io/tcgplayer/sv2-197
2026-06-22,rsv10pt5-138,Scraggy,White Flare,rsv10pt5,Illustration Rare,138,2025/07/18,23.36,20.0,26.0,999.99,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-138
2026-06-22,sv6-186,Tatsugiri,Twilight Masquerade,sv6,Illustration Rare,186,2024/05/24,22.53,19.94,25.83,999.0,https://prices.pokemontcg.io/tcgplayer/sv6-186
2026-06-22,rsv10pt5-141,Garbodor,White Flare,rsv10pt5,Illustration Rare,141,2025/07/18,22.49,19.0,23.76,150.0,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-141
2026-06-22,sv3pt5-174,Nidoking,151,sv3pt5,Illustration Rare,174,2023/09/22,22.46,18.39,24.73,199.4,https://prices.pokemontcg.io/tcgplayer/sv3pt5-174
2026-06-22,sv4-186,Magby,Paradox Rift,sv4,Illustration Rare,186,2023/11/03,22.26,18.89,25.33,177.91,https://prices.pokemontcg.io/tcgplayer/sv4-186
2026-06-22,sv7-172,Lacey,Stellar Crown,sv7,Special Illustration Rare,172,2024/09/13,22.22,16.0,21.19,167.6,https://prices.pokemontcg.io/tcgplayer/sv7-172
2026-06-22,sv9-182,Volcanion ex,Journey Together,sv9,Special Illustration Rare,182,2025/03/28,22.13,20.0,24.22,203.9,https://prices.pokemontcg.io/tcgplayer/sv9-182
2026-06-22,sv4-247,Tapu Koko ex,Paradox Rift,sv4,Special Illustration Rare,247,2023/11/03,22.01,19.99,24.1,74.99,https://prices.pokemontcg.io/tcgplayer/sv4-247
2026-06-22,rsv10pt5-106,Dewott,White Flare,rsv10pt5,Illustration Rare,106,2025/07/18,22.01,16.12,24.76,151.3,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-106
2026-06-22,sv2-202,Crocalor,Paldea Evolved,sv2,Illustration Rare,202,2023/06/09,21.93,18.0,22.26,126.66,https://prices.pokemontcg.io/tcgplayer/sv2-202
2026-06-22,sv6pt5-90,Okidogi ex,Shrouded Fable,sv6pt5,Special Illustration Rare,90,2024/08/02,21.9,17.0,23.91,999.0,https://prices.pokemontcg.io/tcgplayer/sv6pt5-90
